tt0056964	5.8	1963	Apr
tt0057681	6.7	1963	Nov
tt0057317	6.5	1963	Mar
tt0057634	6.3	1963	Sep
tt0057035	7.1	1963	Mar
tt0057388	7.4	1963	Feb
tt0055863	6.2	1963	Nov
tt0056905	7.1	1963	Sep
tt0057558	6	1963	May
tt0138810	7.1	1963	Feb
tt0057463	6.6	1963	Oct
tt0057080	6.8	1963	Aug
tt0057435	6.6	1963	Apr
tt0057200	6.5	1963	Jan
tt0056940	6.2	1963	Jun
tt0058165	6.2	1963	Nov
tt0057413	7.2	1963	Mar
tt0057115	8.2	1963	Jul
tt0057327	8.2	1963	Sep
tt0057688	6.1	1963	Oct
tt0057197	7.4	1963	Jun
tt0057620	6.8	1963	Nov
tt0056869	7.7	1963	Mar
tt0057360	6	1963	Oct
tt0057583	5.9	1963	Aug
tt0057261	7	1963	Aug
tt0057527	6.4	1963	Aug
tt0057232	7.3	1963	Feb
tt0057716	6.6	1963	Jul
tt0057521	6.5	1963	Oct
tt0057098	6.6	1963	Sep
tt0057328	6.5	1963	Jun
tt0056609	7.2	1963	Mar
tt0055991	4.9	1963	Feb
tt0056918	5.9	1963	Apr
tt0059091	7	1963	Oct
tt0057401	7	1963	May
tt0057400	6.6	1963	Dec
tt0058669	7	1963	Jun
tt0056096	6.7	1963	Mar
tt0058334	5.6	1963	Aug
tt0057442	7.1	1963	Apr
tt0213035	5.3	1963	Jan
tt0057497	6.2	1963	May
tt0058522	5.8	1964	Jul
tt0058138	7.5	1964	Jun
tt0058473	5.8	1964	Oct
tt0059932	6.2	1964	Feb
tt0058585	6.8	1964	Aug
tt0060362	5.1	1964	Jul
tt0060418	5.7	1964	Aug
tt0057940	6.8	1964	Oct
tt0058150	7.8	1964	Jan
tt0058101	6	1964	Mar
tt0059197	6.5	1964	Nov
tt0058771	7.8	1964	Sep
tt0129470	6.5	1964	Feb
tt0058580	6.5	1964	Dec
tt0058620	6.8	1964	Jan
tt0056491	6.9	1964	Feb
tt0058104	5.4	1964	Mar
tt0058092	7.4	1964	Dec
tt0058466	5.6	1964	Mar
tt0058743	7	1964	Jul
tt0058283	6.9	1964	Jun
tt0058547	7.6	1964	Oct
tt0202065	6.8	1964	Oct
tt0058724	7.7	1964	Sep
tt0058398	6.3	1964	Jun
tt0058142	7	1964	Jan
tt0057872	6.4	1964	May
tt0173063	7.4	1964	Dec
tt0059927	6.5	1964	May
tt0058414	8.1	1964	Sep
tt0057810	5.8	1964	Mar
tt0058506	5.7	1964	Jan
tt0058186	6	1964	Apr
tt0208705	5.8	1964	Dec
tt0058561	5.9	1964	Sep
tt0057905	6.5	1964	Aug
tt0058663	4.8	1964	Dec
tt0058401	6.6	1964	Mar
tt0057380	6.2	1964	Jun
tt0132998	7.4	1964	Aug
tt0059681	5.7	1964	Jun
tt0058775	5.9	1964	Jun
tt0058130	6.7	1964	Jan
tt0058403	6.5	1964	Mar
tt0058229	7	1964	Dec
tt0058222	7.1	1964	Dec
tt0057073	6.7	1964	Apr
tt0058369	6.7	1964	Apr
tt0057878	6.8	1964	Aug
tt0234697	7.5	1964	Dec
tt0058777	7.8	1964	Jun
tt0058175	7.6	1964	Sep
tt0216962	5.2	1964	Feb
tt0058590	3.3	1964	Dec
tt0058204	5.5	1964	Jun
tt0250462	7.8	1964	Jan
tt0058262	7.1	1964	May
tt0057894	7.1	1964	Dec
tt0057156	4.6	1964	Jan
tt0058384	4.8	1964	Mar
tt0058208	2.8	1964	Jun
tt0058371	6.9	1964	Jul
tt0057864	5.3	1964	Nov
tt0058754	6.8	1964	Aug
tt0057840	7.4	1964	Oct
tt0058515	6.7	1964	Dec
tt0058383	7.2	1964	Mar
tt0058753	6.2	1964	Sep
tt0352149	7	1964	Jan
tt0057887	5.4	1964	Jul
tt0058557	7.9	1964	Nov
tt0058428	6.8	1964	Aug
tt0058161	5.4	1964	Apr
